IdEspacioProtegido;IdTipoEspacioProtegido;Nombre;Superficie
ES0000357;93;ALTOS CAMPOS DE GÓMARA;15202.82
ES0000358;93;CAMPO DE ALISTE;6124.74
ES0000359;93;CAMPOS DE ALBA;15443.38
ES0000360;93;CIHUELA-DEZA;4476.81
ES0000361;93;DEHESA DE LOS RÍOS GAMO Y MARGAÑÁN;7545.12
ES0000362;93;LA NAVA-RUEDA;7167.03
ES0000363;93;MONTEAGUDO DE LAS VICARÍAS;15541.43
ES0000364;93;OMAÑAS;24134.56
ES0000365;93;PÁRAMO LEONES;6915.89
ES0000366;93;VALDERÍA-JAMUZ;9713.20
ES0000367;93;LA SERENA Y SIERRAS PERIFÉRICAS;154971.15
ES0000368;93;RIO TAJO INTERNACIONAL Y RIBEROS;25397.27
ES0000369;59;LLANOS DE ALCANTARA Y BROZAS;46578.53
ES0000369;93;LLANOS DE ALCANTARA Y BROZAS;46578.53
ES0000370;93;SIERRA DE GATA Y VALLE DE LAS PILAS;18926.53
ES0000371;93;SIERRA DE MORALEJA Y PIEDRA SANTA;3602.55
ES0000372;93;Costa da Mariña occidental;2161.10
ES0000372;95;Costa da Mariña Occidental;2175.29
ES0000373;93;Ría de Foz;565.07
ES0000373;95;Ría de Foz;565.08
ES0000374;93;Ancares;12666.26
ES0000374;95;Ancares;12678.39
ES0000375;93;Esteiro do Miño;1697.73
ES0000376;93;Baixa Limia - Serra do Xurés;31370.66
ES0000377;93;Mola de Son Pacs;160.31
ES0000378;93;Puig des Boixos;235.83
ES0000379;93;Puig de Ses Fites;272.62
ES0000380;93;Puig de s'Extremera;138.63
ES0000381;93;Puig Gros;1012.76
ES0000382;93;Alaró;118.29
ES0000383;93;Puig des Castell;176.18
ES0000384;93;Barranc de Santa Anna;77.73
ES0000385;93;Barbatx;1369.69
ES0000386;93;Capell de Ferro;1651.54
ES0000387;93;HOCES DEL RIO JUCAR;17698.18
ES0000388;93;SIERRA DE ALCARAZ Y SEGURA Y CAÑONES DEL SEGURA Y DEL MUNDO;174249.03
ES0000389;93;RENTOS DE ORCHOVA Y VERTIENTES DEL TURIA;6327.71
ES0000390;93;SAN CLEMENTE;10677.81
ES0000391;93;PINAR DE ALMOROX;1482.40
ES0000392;93;VALLE DEL TAJUÑA EN TORRECUADRADA;2827.47
ES0000393;93;AZUD DE BADAJOZ;400.35
ES0000394;93;COLONIAS DE CERNICALO PRIMILLA DE SAUCEDILLA;3.24
ES0000395;93;CHARCA LA VEGA DEL MACHAL;6.64
ES0000396;93;EMBALSE DE HORNO-TEJERO;329.65
ES0000397;93;EMBALSE DE LA SERENA;15877.01
ES0000398;93;"LLANOS Y COMPLEJO LAGUNAR DE LA ALBUERA
";36462.13
ES0000399;93;EMBALSE DEL ZUJAR;1521.62
ES0000400;93;"ARROZALES DE PALAZUELO Y GUADALPERALES
";13324.26
ES0000401;93;COLONIAS DE CERNICALO PRIMILLA DE ACEDERA;0.50
ES0000402;93;COLONIAS DE CERNICALO PRIMILLA DE TRUJILLO;208.12
ES0000403;93;COLONIAS DE CERNICALO PRIMILLA DE FUENTE DE CANTOS;41.34
ES0000404;93;COLONIAS DE CERNICALO PRIMILLA DE GUAREÑA;19.50
ES0000405;93;COLONIAS DE CERNICALO PRIMILLA DE LLERENA;43.83
ES0000406;93;COLONIAS DE CERNICALO PRIMILLA DE ZAFRA;36.55
ES0000407;93;NACIMIENTO DEL RIO GEVORA;21023.79
ES0000408;93;"VEGAS DEL RUECAS, CUBILAR Y MOHEDA ALTA
";14226.33
ES0000409;93;"COMPLEJO LAGUNAR EJIDO NUEVO
";70.62
ES0000410;93;COMPLEJO LOS ARENALES;174.55
ES0000411;93;"CHARCA DEHESA BOYAL NAVALMORAL
";14.42
ES0000412;93;CHARCA LA TORRE;2.83
ES0000413;93;CHARCA ARCE DE ABAJO;11.28
ES0000415;93;EMBALSE DE ALCANTARA;8624.77
ES0000416;93;EMBALSE DE ALDEA DEL CANO;185.94
ES0000417;93;EMBALSE DE BROZAS;29.90
ES0000418;93;EMBALSE DE TALAVAN;7773.99
ES0000420;93;EMBALSE DE VEGAS ALTAS;8.16
ES0000421;93;EMBALSE GABRIEL Y GALAN;8421.96
ES0000422;93;COLONIAS DE CERNICALO PRIMILLA DE LA CIUDAD MONUMENTAL DE CACERES;17.50
ES0000423;93;COLONIAS DE CERNICALO PRIMILLA DE GARROVILLAS;30.54
ES0000424;93;COLONIAS DE CERNICALO PRIMILLA DE SAN VICENTE DE ALCANTARA;23.47
ES0000425;93;MAGASCA;10868.47
ES0000426;93;PINARES DE GARROVILLAS;2583.10
ES0000427;93;RIO Y PINARES DEL TIETAR;8693.41
ES0000428;93;COLONIAS DE CERNICALO PRIMILLA DE CASA DE LA ENJARADA;8.48
ES0000429;93;COLONIAS DE CERNICALO PRIMILLA DE BROZAS;65.71
ES0000430;93;COLONIAS DE CERNICALO PRIMILLA DE ALBURQUERQUE;23.91
ES0000431;93;COLONIAS DE CERNICALO PRIMILLA DE JARAIZ DE LA VERA;33.19
ES0000432;93;COLONIAS DE CERNICALO PRIMILLA DE RIVERA DEL FRESNO;29.63
ES0000433;93;COLONIAS DE CERNICALO PRIMILLA DE BELVIS DE MONROY;2.35
ES0000434;93;"CANCHOS DE RAMIRO Y LADRONERA
";23424.23
ES0000435;93;ÁREA ESTEPARIA DE LA MARGEN DERECHA DEL RÍO GUADARRAMA ;12719.35
ES0000436;93;A Limia;6963.40
ES0000437;93;Pena Trevinca;22553.20
ES0000438;93;CARRIZALES Y SOTOS DEL JARAMA Y TAJO ;1669.55
ES0000439;93;Pla de sa Mola;993.16
ES0000440;93;Des Teix al Puig de ses Fites;1459.49
ES0000441;93;D'Alfabia a Biniarroi;5629.42
ES0000442;93;De la serra de l'Esperó al Penyal Alt;1469.32
ES0000443;93;Sud de Ciutadella;1986.77
ES0000444;93;Serra d'Irta (ZEPA);9797.73
ES0000445;93;Planiols-Benasques;2004.77
ES0000446;93;Desert de les Palmes (ZEPA);3075.59
ES0000447;93;Costa d'Orpesa i Benicàssim;1317.78
ES0000448;93;Hontanar - La Ferriza;3145.25
ES0000449;93;Alto Turia y Sierra del Negrete;100314.00
ES0000450;93;Marjal i Estanys d'Almenara;1486.94
ES0000451;93;Montdúver - Marjal de la Safor;9218.29
ES0000452;93;Meca - Mugrón - San Benito;7037.49
ES0000453;93;Muntanyes de la Marina;43118.40
ES0000454;93;Montgó - Cap de Sant Antoni;3009.50
ES0000455;93;Els Alforins (ZEPA);6520.80
ES0000456;93;Moratillas - Almela;3302.86
ES0000457;93;Sierra de Salinas (ZEPA);7734.76
ES0000458;93;Maigmó i Serres de la Foia de Castalla (ZEPA);19564.10
ES0000459;93;Penyal d'Ifac (ZEPA);49.84
ES0000460;93;Riu Montnegre;3844.52
ES0000461;93;Serres del Sud d'Alacant;8635.95
ES0000462;59;Clot de Galvany;271.87
ES0000462;93;Clot de Galvany;5.47
ES0000463;93;Cabeço d'Or i la Grana;5027.25
ES0000464;93;Sierra Escalona y Dehesa de Campoamor;10407.40
ES0000465;93;L'Alt Maestrat, Tinença de Benifassà, Turmell i Vallivana;96482.90
ES0000466;93;Penyagolosa (ZEPA);53226.40
ES0000467;93;Prat de Cabanes i Torreblanca (ZEPA);1943.08
ES0000468;93;Serra d'Espadà (ZEPA);65332.40
ES0000469;93;Serra Calderona (ZEPA);18777.00
ES0000470;93;Marjal dels Moros (ZEPA);626.71
ES0000471;93;L'Albufera (ZEPA);29285.00
ES0000472;93;Hoces del Cabriel (ZEPA);31849.20
ES0000474;93;Serres de Mariola i el Carrascal de la Font Roja (ZEPA);22952.30
ES0000476;93;Valls del Sió-Llobregós;26912.48
ES0000477;93;Bellmunt-Almenara;4047.40
ES0000478;93;Plans de Sió;10406.90
ES0000479;93;Secans de Belianes-Preixana;6534.72
ES0000480;93;Secans del Segrià i Utxesa;7738.45
ES0000481;93;Foces de Benasa y Burgui;4335.97
ES0000482;93;Arbaiun-Leire;8418.48
ES0000483;93;Ezkaurre-Arrigorrieta;5012.52
ES0000484;93;El Fondo d'Elx-Crevillent (ZEPA);2392.16
ES0000485;93;Lagunas de la Mata y Torrevieja;3731.54
ES0000486;93;Salines de Santa Pola (ZEPA);2512.16
ES0000487;93;Marjal de Pego-Oliva (ZEPA);1252.07
ES0000488;93;ZEPA Sierra de Ayllón;94612.12
ES0000489;93;ZEPA Valle y Salinas del Salado;11909.36
ES0000490;93;Espacio marino de la Ría de Mundaka-Cabo de Ogoño;17541.98
ES0000492;93;Espacio marino de los Islotes de Portios-Isla Conejera-Isla de Mouro;1513.42
ES0000494;93;Espacio marino de Cabo Peñas;32060.99
ES0000495;93;Espacio marino de Punta de Candelaria-Ría de Ortigueira-Estaca de Bares;77398.78
ES0000496;93;Espacio marino de la Costa de Ferrolterra-Valdoviño;6847.96
ES0000497;93;Espacio marino de la Costa da Morte;318219.22
ES0000498;93;ZEPA Banco de Galicia;880721.27
ES0000499;93;Espacio marino de las Rías Baixas de Galicia;223238.75
ES0000500;93;Golfo de Cádiz;231916.91
ES0000501;93;Espacio marino del Tinto y del Odiel;4945.17
ES0000502;93;Espacio marino de la Bahía de Cádiz;3615.10
ES0000504;93;Bahía de Málaga-Cerro Gordo;60984.98
ES0000505;93;Espacio marino de la Isla de Alborán;66111.47
ES0000506;93;Bahía de Almería;126781.67
ES0000507;93;Espacio marino de los Islotes Litorales de Murcia y Almería;12335.00
ES0000508;93;Espacio marino de Tabarca-Cabo de Palos;126067.90
ES0000510;93;Plataforma-talud marinos del Cabo de la Nao;268275.21
ES0000512;93;Espacio marino del Delta de l Ebre-Illes Columbretes;903213.82
ES0000513;93;Espacio marino del Baix Llobregat-Garraf;38817.71
ES0000514;93;Espacio marino de l Empordà;86011.83
ES0000515;93;Espacio marino de Formentera y del sur de Ibiza;46574.34
ES0000516;93;Espacio marino del poniente y norte de Ibiza;47298.43
ES0000517;93;Espacio marino del levante de Ibiza;19226.92
ES0000518;93;Espacio marino del sur de Mallorca y Cabrera;40240.16
ES0000519;93;Espacio marino del poniente de Mallorca;47165.99
ES0000520;93;Espacio marino del norte de Mallorca;99071.84
ES0000521;93;Espacio marino del norte y oeste de Menorca;162710.26
ES0000522;93;Espacio marino del sureste de Menorca;23777.61
ES0000523;93;Espacio marino de la zona occidental de El Hierro;22358.71
ES0000524;93;Espacio marino de los Roques de Salmor;659.19
ES0000525;93;Espacio marino del norte de La Palma;39160.13
ES0000526;93;Espacio marino de La Gomera-Teno;209318.34
ES0000527;93;Espacio marino de los Acantilados de Santo Domingo y Roque de Garachico;2111.15
ES0000528;93;Espacio marino del Roque de la Playa;189.25
ES0000529;93;Espacio marino de Anaga;773.30
ES0000530;93;Espacio marino de Mogán-La Aldea;18712.11
ES0000531;93;Espacio marino de La Bocayna;83412.83
ES0000532;93;Espacio marino de los Islotes de Lanzarote;130183.51
ES0000533;93;COLONIAS DE CERNÍCALO PRIMILLA DE JEREZ DE LOS CABALLEROS;66.23
ES0000534;93;COLONIAS DE CERNICALO PRIMILLA Y EL CACHON DE PLASENCIA;33.69
ES0000535;93;ZEPA Banco de la Concepción;452304.55
ES0000536;93;Laguna de las Moreras;72.49
ES0000537;93;Lagunas de Campot?jar;61.14
ES0000538;93;ZEPA Espacio marino de Ifac;933.34
ES0000539;93;Montes de Alfajarín y Saso de Osera;11837.36
ES000454;93;Montgó-Cap de Sant Antoni;3009.56
ES110001;69;Islas Atlánticas de Galicia;8542.62
ES110002;95;Canón do Sil;5933.41
ES110003;95;Serra do Xistral;23033.75
ES110004;95;Monte Faro;2999.36
ES110005;95;Pena Veidosa;2330.00
ES110006;95;Serra do Candan;10746.89
ES110007;95;Sistema fluvial Ulla-Deza;1641.39
ES1110001;59;Ortigueira - Mera;3808.77
ES1110002;59;Costa Ártabra;7689.92
ES1110003;59;Fragas do Eume;9112.29
ES1110004;59;Encoro de Abegondo - Cecebre;495.60
ES1110005;59;Costa da Morte;12167.46
ES1110006;59;Complexo húmido de Corrubedo;9320.92
ES1110007;59;Betanzos - Mandeo;868.31
ES1110008;59;Carnota - Monte Pindo;4657.46
ES1110009;59;Costa de Dexo;351.54
ES1110009;95;Costa de Dexo;348.09
ES111001;70;Complexo Dunar de Corrubedo e Lagoas de Carregal e Vixán;989.52
ES1110010;59;Estaca de Bares;938.86
ES1110011;59;Esteiro do Tambre;1591.73
ES1110012;59;Monte e lagoa de Louro;1168.07
ES1110013;59;Xubia - Castro;1993.72
ES1110014;59;Serra do Careón;6593.29
ES1110015;59;Río Anllóns;41.58
ES1110016;59;Río Tambre;151.70
ES111002;70;Fragas do Eume;9178.69
ES111003;62;Costa de Dexo;267.00
ES111004;95;Xubia-Castro;2082.45
ES111005;58;Complexo das Praias, Duna e lagoa de Corrubedo;977.18
ES111006;58;Lagoa e Areal de Valdoviño;487.18
ES111007;58;Ría de Ortigueira e Ladrido;1184.27
ES111008;95;Betanzos-Mandeo;1024.44
ES111009;95;Carnota-Monte Pindo;4702.64
ES111010;95;Complexo húmido de Corrubedo;9316.39
ES111011;95;Complexo litoral de Corrubedo;977.18
ES111012;95;Costa Ártabra;6278.16
ES111013;95;Costa da Morte;11880.74
ES111014;95;Costa da Morte Norte;8016.69
ES111015;95;Costa de Ferrolterra-Valdovi?o;3839.10
ES111016;95;Encoro de Abegondo-Cecebre;530.91
ES111017;95;Estaca de Bares;854.34
ES111018;95;Esteiro do Tambre;1590.58
ES111019;95;Fragas do Eume;9178.69
ES111020;95;Monte e lagoa de Louro;1102.52
ES111021;95;Ortigueira-Mera;3881.66
ES111022;95;Ría de Ortigueira e Ladrido;1851.87
ES111023;95;Río Anllóns;162.00
ES111024;95;Río Tambre;586.00
ES111025;95;Serra do Careón;6687.33
ES111026;92;Cabo Vilan;199.34
ES111027;92;A Curotiña;50.00
ES111028;92;Estaca de Bares;1.00
ES111029;64;Penedos de Pasarela e Traba;213.03
ES1120001;59;Ancares - Courel;102587.06
ES1120001;95;Ancares - Courel;102755.37
ES1120002;59;Río Eo;1.22
ES1120003;59;Parga - Ladra - Támoga;5029.34
ES1120004;59;A Marronda;1214.97
ES1120005;59;As Catedrais;304.36
ES1120006;59;Carballido;4644.27
ES1120007;59;Cruzul - Agüeira;619.86
ES1120008;59;Monte Faro;3013.62
ES1120009;59;Monte Maior;1247.14
ES112001;62;Souto da Retorta;93.26
ES1120010;59;Negueira;4562.43
ES1120011;59;Ría de Foz - Masma;576.51
ES1120012;59;Río Landro;88.94
ES1120013;59;Río Ouro;72.16
ES1120014;59;Canón do Sil;5981.06
ES1120015;59;Serra do Xistral;23033.81
ES1120016;59;Río Cabe;1580.95
ES1120017;59;Costa da Mariña occidental;390.77
ES1120017;95;Costa da Mariña Occidental;492.74
ES112002;95;Río Cabe;1791.91
ES112003;58;Ría de Ribadeo;536.02
ES112004;95;A Marronda;1242.07
ES112005;62;Pregamento xeolóxico de Campodola-Leixazós;89.92
ES112006;95;As Catedrais;298.09
ES112007;95;Río Ouro;109.00
ES112008;95;Carballido;4838.53
ES112009;95;Miño-Neira;844.74
ES112011;95;Cruzul-Agüeira;653.10
ES112012;95;Río Landro;127.00
ES112013;95;Monte Maior;1250.80
ES112014;95;Negueira;4554.86
ES112015;95;Parga - Ladra - Támoga;4954.39
ES112016;95;Río Eo;971.01
ES112017;95;Ria de Foz - Masma;644.77
ES112018;95;Ribadeo;589.30
ES112019;62;A praia das Catedrais;29.00
ES1130001;59;Baixa Limia;34131.85
ES1130002;59;Macizo Central;46951.58
ES1130003;59;Bidueiral de Montederramo;1954.34
ES1130004;59;Pena Veidosa;2363.59
ES1130005;59;Río Támega;718.76
ES1130006;59;Veiga de Ponteliñares;129.68
ES1130007;59;Pena Trevinca;24883.42
ES1130008;59;Pena Maseira;5741.00
ES1130009;59;Serra da Enciña da Lastra;1773.82
ES1130009;93;Serra da Enciña da Lastra;1773.82
ES1130009;95;Serra da Enciña da Lastra;1773.85
ES113001;70;Baixa Limia-Serra do Xurés;20251.48
ES113002;70;O Invernadeiro;5695.95
ES113003;62;Souto de Rozabales;3.44
ES113004;70;Serra da Enciña da Lastra;3185.79
ES113005;95;Baixa Limia;33958.47
ES113006;95;Baixa Limia-Serra do Xurés;31386.33
ES113007;95;Bidueiral de Montederramo;1989.72
ES113008;95;Macizo Central;47104.36
ES113009;95;Veiga de Ponteliñares;160.00
ES113010;95;Pena Trevinca;24943.66
ES113011;95;Río Támega;615.42
ES113012;95;Pena Maseira;5710.03
ES113013;95;A Limia;6963.42
ES113014;64;Val do río Navea;692.85
ES113015;62;Serra de Pena Corneira;1002.28
ES113016;62;A Carballa da Rocha;1.00
ES1140001;59;Sistema fluvial Ulla - Deza;1641.39
ES1140002;59;Río Lérez;18.60
ES1140003;59;A Ramallosa;91.85
ES1140004;59;Complexo Ons - O Grove;7550.19
ES1140005;59;Monte Aloia;787.12
ES1140006;59;Río Tea;111.72
ES1140007;59;Baixo Miño;2806.79
ES1140008;59;Brañas de Xestoso;1085.14
ES1140009;59;Cabo Udra;626.91
ES114001;70;Monte Aloia;787.12
ES1140010;59;Costa da Vela;1392.81
ES1140011;59;Gándaras de Budiño;730.96
ES1140012;59;Illas Estelas;717.26
ES1140013;59;Serra do Candán;10731.02
ES1140014;59;Serra do Cando;5428.27
ES1140015;59;Sobreirais do Arnego;1085.34
ES1140016;59;Enseada de San Simón;2264.04
ES114002;62;Fraga de Catasós;5.00
ES114003;95;A Ramallosa;92.00
ES114004;95;Baixo Miño;2886.47
ES114005;95;Brañas de Xestoso;1082.14
ES114006;95;Cabo Udra;626.57
ES114007;95;Complexo intermareal Umia-O Grove A Lanzada, punta Carreirón e lagoa Bodeira;2724.88
ES114008;95;Costa da Vela;1427.03
ES114009;95;Enseada de San Simón;2230.09
ES114010;95;Esteiro do Miño;1778.67
ES114011;95;Gándaras de Budiño;730.96
ES114012;95;Illas Cíes;979.73
ES114013;95;Illas Estelas;729.45
ES114014;95;Complexo Ons-O Grove;7651.50
ES114015;95;Río Lérez;150.22
ES114016;95;Río Tea;358.11
ES114017;95;Serra do Cando;5484.41
ES114018;58;Complexo intermareal Umia-O Grove, A Lanzada, punta Carreirón e lagoa Bodeira;2615.41
ES114019;95;Sobreirais do Arnego;1128.26
ES114020;95;Monte Aloia;787.12
ES1200001;59;Picos de Europa (Asturias);24983.33
ES1200001;93;Picos de Europa;24983.32
ES1200002;59;Muniellos;5559.44
ES1200002;93;Bosque de Muniellos;5559.22
ES1200006;59;Ría de Villaviciosa;1249.00
ES1200006;93;RÍA DE VILLAVICIOSA;1249.44
ES1200007;59;Cueva Rosa;127.01
ES1200008;59;Redes;37791.64
ES1200008;93;Redes;37791.64
ES1200009;59;Ponga-Amieva;28067.30
ES1200009;93;PONGA-AMIEVA;28067.30
ES1200010;59;Montovo-La Mesa;14926.00
ES1200011;59;Peña Ubiña;13281.00
ES1200012;59;Caldoveiro;12709.00
ES1200014;59;Sierra de los Lagos;10778.00
ES1200016;59;Ría del Eo;1881.04
ES1200016;93;RÍA DEL EO;1882.15
ES120002;86;Muniellos;5302.00
ES1200022;59;Playa de Vega;37.00
ES1200023;59;Río Eo (Asturias);65.47
ES1200024;59;Río Porcía;65.00
ES1200025;59;Río Navia;96.00
ES1200026;59;Río Negro;45.00
ES1200027;59;Río Esva;192.00
ES1200028;59;Río Esqueiro;13.00
ES1200029;59;Río Nalón;560.00
ES120003;70;Somiedo;29006.37
ES1200030;59;Río Narcea;374.00
ES1200031;59;Río Pigüeña;45.00
ES1200032;59;Río Sella;500.00
ES1200033;59;Río Las Cabras-Bedón;36.00
ES1200034;59;Río Purón;22.00
ES1200035;59;Río Cares-Deva;245.83
ES1200036;59;Alcornocales del Navia;47.00
ES1200037;59;Aller-Lena;13111.54
ES1200038;59;Carbayera de El Tragamón;4.00
ES1200039;59;Cuencas Mineras;13226.18
ES120004;88;Ria de Villaviciosa;1052.12
ES1200040;59;Meandros del Nora;65.00
ES1200041;59;Peña Manteca-Genestaza;7871.00
ES1200042;59;Sierra Plana de la Borbolla;1029.00
ES1200043;59;Sierra del Sueve;3409.00
ES1200044;59;Turbera de la Molina;33.00
ES1200045;59;Turbera de Las Dueñas;26.00
ES1200046;59;Valgrande;4745.19
ES1200047;59;Yacimientos de Icnitas;3542.00
ES1200048;59;Alto Navia;37.83
ES1200049;59;Cuenca del Agüeira;174.00
ES120005;88;La Cueva de las Caldas;52.95
ES1200050;59;Cuenca del Alto Narcea;319.00
ES1200051;59;Río Ibias;166.21
ES1200052;59;Río Trubia;81.00
ES1200053;59;Río del Oro;55.00
ES1200054;59;Ríos Negro y Aller;136.00
ES1200055;59;CABO BUSTO-LUANCO;11600.41
ES1200056;59;FUENTES DEL NARCEA, DEGAÑA E IBIAS;52066.26
ES120006;88;Cueva Rosa;127.02
ES120007;88;La Cueva del Lloviu;76.28
ES120008;88;La Cueva del Sidron;135.00
ES120009;62;Tejo de Bermiego;14.34
ES120010;88;Barayo;354.91
ES120011;62;Rebollo de Bermiego;14.34
ES120012;62;Carbayón de Valentín;14.32
ES120013;62;Fayona de Eiros;14.34
ES120014;62;Tejo de Santa Coloma;14.33
ES120015;62;Tejo de Lago;14.34
ES120016;62;Tejo de Salas;14.30
ES120017;62;Tejo de Santibañez de la Fuente;14.35
ES120018;62;Carbayón de Lavandera;14.27
ES120019;64;El Cabo Peñas;5912.48
ES120020;70;Redes;37702.05
ES120021;62;Bufon de Santiuste;3.00
ES120022;62;Playa de Gulpiyuri;4.00
ES120023;62;Playa de Cobijeru;9.00
ES120024;62;Entrepeñes y Playa de Vega;37.00
ES120025;62;Bufon de Arenillas;17.00
ES120026;62;Foces de el Pino;76.00
ES120027;62;Yacimiento de icnitas;10.43
ES120028;62;Charca de Zeluán y Ensenada de Llodero;23.00
ES120029;62;Cueva Huerta;135.00
ES120030;62;Playa de Frexulfe;15.00
ES120031;62;Playa de Penarronda;12.49
ES120032;62;Isla la Deva y Playon de Bayas;77.46
ES120033;64;Cuencas Mineras;13156.08
ES120034;62;Alcornocal de Boxo;12.00
ES120035;62;Desfiladero de las Xanas;200.00
ES120036;62;Puertos de Marabio;1225.00
ES120037;62;Saucedas de Buelles;52.00
ES120038;62;Hoces del Esva;760.00
ES120039;62;Cuevas de Andina;12.00
ES120040;62;Cascadas de Oneta;13.00
ES120041;62;Turbera de las Dueñas;26.00
ES120042;70;Fuentes del Narcea, Degaña e Ibias;57708.44
ES120043;62;Tejo de Pastur;14.32
ES120044;62;Meandros del Nora;65.21
ES120045;62;Torca Uriellu;14.33
ES120046;62;Sistema del Jitu;14.32
ES120047;62;Sistema del Trave;14.32
ES120048;62;Carbayera del Tragamon;4.00
ES120049;70;Ponga;20505.26
ES120050;62;Red de Toneyu;14.33
ES120051;62;Playa del Espartal;44.25
ES120052;62;Ruta del Alba;1.23
ES120053;70;Ubiñas-La Mesa;45049.88
ES120054;62;Sistemas Lacustres de Somiedo;1260.22
ES120055;62;Cueva de Deboyo;3.00
ES120056;62;Tabayon de Mongayo;10.00
ES1262000;62;El Camí dels Pelegrins de Les Useres;26926.30
ES1300001;59;Liebana;42431.28
ES1300001;94;Liebana;42662.53
ES1300001;97;LIC-LIEBANA;42662.54
ES1300002;59;Montaña oriental;21682.52
ES1300002;94;Montaña oriental;21682.82
ES1300002;97;LIC-MONTAÑA ORIENTAL;21689.82
ES1300003;59;Rias occidentales y Duna de Oyambre;1272.62
ES1300003;94;Rias occidentales y Duna de Oyambre;1272.61
ES1300003;97;LIC-RIAS OCCIDENTALES Y DUNA DE OYAMBRE;1273.00
ES1300004;59;Dunas de Liencres y Estuario del Pas;544.21
ES1300004;94;Dunas de Liencres y Estuario del Pas;544.24
ES1300004;97;LIC-DUNAS DE LIENCRES Y ESTUARIO DEL PAS;544.00
ES1300005;59;Dunas del Puntal y Estuario del Miera;675.04
ES1300005;94;Dunas del Puntal y Estuario del Miera;675.12
ES1300005;97;LIC-DUNAS DEL PUNTAL Y ESTUARIO DEL MIERA;675.00
ES1300006;59;Costa central y Ría de Ajo;444.48
ES1300006;94;Costa central y Ría de Ajo;444.50
ES1300006;97;LIC-COSTA CENTRAL Y RIA DE AJO;444.00
ES1300007;59;Marismas de Santoña , Victoria y Joyel ;3701.47
ES1300007;94;Marismas de Santoña , Victoria y Joyel;3701.54
ES1300007;97;LIC-MARISMAS DE SANTOÑA , VICTORIA Y JOYEL;3701.00
ES1300008;59;Rio Deva;391.25
ES1300008;94;Rio Deva;381.13
ES1300008;97;LIC-RIO DEVA;398.00
ES1300009;59;Rio Nansa;569.86
ES1300009;94;Rio Nansa;569.87
ES1300009;97;LIC-RIO NANSA;570.00
ES1300010;59;Rio Pas;957.29
ES1300010;94;Rio Pas;957.32
ES1300010;97;LIC-RIO PAS;957.00
ES1300011;59;Rio Ason;530.49
ES1300011;94;Rio Ason;530.51
ES1300011;97;LIC-RIO ASON;530.00
ES1300012;59;Rio Agüera;210.92
ES1300012;94;Rio Agüera;210.92
ES1300012;97;LIC-RIO AGÜERA;214.00
ES1300013;59;Rio y Embalse del Ebro;7681.94
ES1300013;94;Rio y Embalse del Ebro;7681.94
ES1300013;97;LIC-RIO Y EMBALSE DEL EBRO;7681.89
ES1300014;59;Rio Camesa;245.66
ES1300014;94;Rio Camesa;245.64
ES1300014;97;LIC-RIO CAMESA;246.00
ES1300015;59;Rio  Miera;395.53
ES1300015;94;Rio Miera;399.55
ES1300015;97;LIC-RIO MIERA;396.00
ES1300016;59;Sierra del Escudo;3198.15
ES1300016;94;Sierra del Escudo;3198.19
ES1300016;97;LIC-SIERRA DEL ESCUDO;3198.00
ES1300017;59;Cueva Rogería;112.27
ES1300017;94;Cueva Rogería;112.28
ES1300017;97;LIC-CUEVA DE ROGERIA;112.00
ES1300019;59;Cueva del Rejo;180.00
ES1300019;94;Cueva del Rejo;180.02
ES1300019;97;LIC-CUEVA DEL REJO;180.00
ES130002;70;Dunas de Liencres;256.82
ES1300020;59;Rio Saja;321.28
ES1300020;94;Rio Saja;321.28
ES1300020;97;LIC-RIO SAJA;321.00
ES1300021;59;Valles altos del Nansa y Saja y Alto Campoo;51052.07
ES1300021;94;Valles altos del Nansa y Saja y Alto Campoo;51068.44
ES1300021;97;LIC-VALLES ALTOS DEL NANSA Y SAJA Y ALTO CAMPOO;51068.44
ES1300022;59;Sierra del Escudo de Cabuérniga;787.02
ES1300022;94;Sierra del Escudo de Cabuérniga;787.03
ES1300022;97;LIC-SIERRA DEL ESCUDO DE CABUERNIGA;787.00
ES130003;70;Oyambre;5782.66
ES130004;70;Saja-Besaya;24353.40
ES130005;70;Macizo de Peña Cabarga;2588.00
ES130006;70;Marismas de Santoña, Victoria y Joyel;6678.94
ES130006;81;Marismas de Santoña, Victoria y Joyel;6679.00
ES130007;70;Collados del Asón;4608.92
ES130008;62;Sequoias del Monte Cabezón;2.00
ES210001;70;Gorbeia;19445.41
ES210002;70;Urkiola;5958.30
ES210003;70;Aizkorri-Aratz;15909.21
ES2110001;59;Valderejo;3398.47
ES2110002;59;Sobrón;1735.69
ES2110003;59;Urkabustaizko Irla-hariztiak / Robledales isla de Urkabustaiz;265.00
ES2110004;59;Arkamo-Gibijo-Arrastaria;11495.75
ES2110005;59;Omecillo-Tumecillo Ibaia / Río Omecillo-Tumecillo;128.00
ES2110006;59;Baia Ibaia / Río Baia;424.00
ES2110007;59;Arreo-Caicedo Yusoko Lakua / Lago de Arreo-Caicedo Yuso;136.00
ES2110008;59;Ebro Ibaia / Río Ebro;392.21
ES2110009;59;Gorbeia;20211.00
ES211001;70;Valderejo;3398.35
ES2110010;59;Zadorra Ibaia / Río Zadorra;318.82
ES2110011;59;Zadorra Sistemako Urtegiak / Embalses del sistema del Zadorra;2559.00
ES2110012;59;Ayuda Ibaia / Río Ayuda;66.00
